"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BIOCON","EQ","03-Jun-2015","        454.25","        455.80","        459.50","        433.90","        437.00","        436.10","        444.45","     807927","           359081015.80","      23342","     324641","         40.18"
"BIOCON","EQ","04-Jun-2015","        436.10","        437.70","        437.90","        428.25","        436.10","        435.20","        433.47","     459342","           199110388.00","      11119","     133540","         29.07"
"BIOCON","EQ","05-Jun-2015","        435.20","        435.70","        448.00","        433.30","        446.95","        444.50","        442.84","     566169","           250720818.40","      19262","     174955","         30.90"
"BIOCON","EQ","08-Jun-2015","        444.50","        447.00","        447.00","        433.25","        433.50","        434.90","        437.48","     368939","           161401643.05","      12248","      59867","         16.23"
"BIOCON","EQ","09-Jun-2015","        434.90","        434.05","        456.75","        432.75","        456.00","        455.15","        447.86","     881819","           394935018.75","      23565","     231103","         26.21"
"BIOCON","EQ","10-Jun-2015","        455.15","        454.00","        458.00","        450.00","        453.60","        452.45","        453.05","     418659","           189671735.40","      10073","      61462","         14.68"
"BIOCON","EQ","11-Jun-2015","        452.45","        454.40","        461.00","        447.25","        447.25","        449.85","        454.40","     692277","           314573567.30","      16280","     219576","         31.72"
"BIOCON","EQ","12-Jun-2015","        449.85","        448.80","        450.90","        441.75","        445.65","        446.35","        446.88","     294661","           131677368.60","       8405","      40258","         13.66"
"BIOCON","EQ","15-Jun-2015","        446.35","        445.00","        453.70","        444.00","        447.50","        446.55","        448.88","     396981","           178198561.65","      10123","      42619","         10.74"
"BIOCON","EQ","16-Jun-2015","        446.55","        459.30","        460.00","        448.90","        452.30","        453.35","        454.06","    1174680","           533374456.15","      21626","     376046","         32.01"
"BIOCON","EQ","17-Jun-2015","        453.35","        455.80","        471.55","        453.05","        469.05","        467.20","        462.67","    1214482","           561908112.25","      28961","     322933","         26.59"
"BIOCON","EQ","18-Jun-2015","        467.20","        470.45","        475.95","        466.40","        467.60","        467.50","        470.87","     879424","           414091859.95","      17553","     248780","         28.29"
"BIOCON","EQ","19-Jun-2015","        467.50","        469.45","        472.00","        461.45","        466.30","        466.85","        466.65","     551763","           257481030.35","      10435","     173672","         31.48"
"BIOCON","EQ","22-Jun-2015","        466.85","        467.00","        474.00","        465.00","        470.00","        470.10","        469.88","     523301","           245886563.95","      13142","     132001","         25.22"
"BIOCON","EQ","23-Jun-2015","        470.10","        471.80","        474.70","        464.70","        467.00","        467.20","        467.81","     528859","           247403823.35","       9937","     180068","         34.05"
"BIOCON","EQ","24-Jun-2015","        467.20","        468.00","        478.50","        467.50","        470.55","        469.95","        473.21","     799630","           378394704.35","      18474","     292112","         36.53"
"BIOCON","EQ","25-Jun-2015","        469.95","        470.95","        475.00","        467.70","        473.00","        470.60","        470.70","     451018","           212295573.00","      10117","     138101","         30.62"
"BIOCON","EQ","26-Jun-2015","        470.60","        470.00","        476.90","        459.05","        463.20","        462.85","        465.54","     510181","           237507286.05","      11699","     101017","         19.80"
"BIOCON","EQ","29-Jun-2015","        462.85","        457.05","        464.90","        448.15","        463.25","        463.10","        458.05","     677375","           310274281.65","      15444","     258490","         38.16"
"BIOCON","EQ","30-Jun-2015","        463.10","        464.65","        465.80","        458.10","        460.10","        461.10","        461.47","     554757","           256004406.10","      12181","     237579","         42.83"
"BIOCON","EQ","01-Jul-2015","        461.10","        459.45","        467.00","        458.60","        463.05","        463.90","        464.00","     357455","           165860624.65","       9157","      51460","         14.40"
"BIOCON","EQ","02-Jul-2015","        463.90","        464.95","        466.25","        460.00","        463.00","        461.45","        462.10","     288997","           133545551.70","       6367","      60831","         21.05"
