"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EICHERMOT","EQ","16-Dec-2015","      15861.95","      15900.00","      16280.00","      15899.95","      16083.85","      16063.75","      16077.67","      38232","           614681642.20","       9941","      15336","         40.11"
"EICHERMOT","EQ","17-Dec-2015","      16063.75","      16140.00","      16380.00","      15990.00","      16358.95","      16277.10","      16127.29","      30970","           499462251.60","       9893","      12792","         41.30"
"EICHERMOT","EQ","18-Dec-2015","      16277.10","      16216.00","      16270.25","      15945.20","      16190.45","      16160.30","      16049.73","     111888","          1795772616.45","      18058","      82926","         74.12"
"EICHERMOT","EQ","21-Dec-2015","      16160.30","      16100.10","      16332.40","      15969.90","      16020.00","      16031.00","      16055.13","      37808","           607012309.30","       9933","      23359","         61.78"
"EICHERMOT","EQ","22-Dec-2015","      16031.00","      16100.00","      16189.95","      16010.00","      16086.00","      16075.85","      16092.78","      16596","           267075819.15","       4472","       7572","         45.63"
"EICHERMOT","EQ","23-Dec-2015","      16075.85","      16175.85","      16240.00","      16010.15","      16165.00","      16189.80","      16148.46","      17287","           279158356.65","       5386","       7652","         44.26"
"EICHERMOT","EQ","24-Dec-2015","      16189.80","      16201.00","      16300.00","      16114.50","      16170.00","      16172.15","      16216.60","      12304","           199529053.50","       3681","       4641","         37.72"
"EICHERMOT","EQ","28-Dec-2015","      16172.15","      16198.90","      16650.00","      16197.95","      16590.00","      16598.55","      16528.35","      38140","           630391165.75","      10967","      20414","         53.52"
"EICHERMOT","EQ","29-Dec-2015","      16598.55","      16601.00","      16735.20","      16508.00","      16700.00","      16703.05","      16634.42","      27763","           461821315.05","       6403","      15379","         55.39"
"EICHERMOT","EQ","30-Dec-2015","      16703.05","      16699.00","      16703.00","      16439.75","      16460.55","      16529.80","      16555.77","      28898","           478428557.40","       5461","      17068","         59.06"
"EICHERMOT","EQ","31-Dec-2015","      16529.80","      16590.00","      16920.00","      16541.90","      16850.00","      16855.55","      16807.06","      34039","           572095366.35","       8836","      16620","         48.83"
"EICHERMOT","EQ","01-Jan-2016","      16855.55","      16879.00","      17689.60","      16772.70","      17400.00","      17370.85","      17311.00","      59966","          1038071637.00","      12872","      16909","         28.20"
"EICHERMOT","EQ","04-Jan-2016","      17370.85","      17519.95","      17974.90","      17440.05","      17475.00","      17495.30","      17707.02","      91743","          1624494884.65","      25249","      44413","         48.41"
"EICHERMOT","EQ","05-Jan-2016","      17495.30","      17575.00","      17771.15","      17110.90","      17180.00","      17159.90","      17324.63","      56349","           976225330.45","      13819","      26295","         46.66"
"EICHERMOT","EQ","06-Jan-2016","      17159.90","      17287.00","      17614.95","      17220.00","      17480.00","      17525.05","      17425.63","      48794","           850265953.70","      15205","      26403","         54.11"
"EICHERMOT","EQ","07-Jan-2016","      17525.05","      17390.00","      17448.35","      16919.50","      16919.50","      17035.65","      17176.43","      49624","           852363124.60","      18577","      28108","         56.64"
"EICHERMOT","EQ","08-Jan-2016","      17035.65","      17060.00","      17480.00","      17060.00","      17180.00","      17241.40","      17260.41","      28252","           487641131.35","       8557","      14866","         52.62"
"EICHERMOT","EQ","11-Jan-2016","      17241.40","      17160.00","      17410.00","      16903.00","      17265.00","      17239.10","      17241.88","      30291","           522273803.05","      10161","      12976","         42.84"
"EICHERMOT","EQ","12-Jan-2016","      17239.10","      17399.85","      17400.00","      16980.95","      17070.05","      17066.80","      17187.94","      29690","           510309929.50","      11659","      15659","         52.74"
"EICHERMOT","EQ","13-Jan-2016","      17066.80","      17288.00","      17288.00","      16674.70","      17050.00","      17062.70","      16982.04","      45070","           765380356.40","      12376","      21294","         47.25"
"EICHERMOT","EQ","14-Jan-2016","      17062.70","      16890.00","      17095.20","      16749.95","      16948.05","      16988.00","      16951.56","      37067","           628343523.75","      10429","      19997","         53.95"
"EICHERMOT","EQ","15-Jan-2016","      16988.00","      17010.00","      17188.00","      16051.05","      16180.00","      16240.80","      16675.61","      33970","           566470330.30","      10873","      16288","         47.95"
